uniqueIDs	GSM1015207	GSM1015208	GSM1015209	GSM1015210	GSM1015211	GSM1015212	GSM1015213	GSM1015214	GSM1015215	GSM1015216	GSM1015217	GSM1015218	GSM1015219	GSM1015220	GSM1015221	GSM1015222	GSM1015223	GSM1015224	GSM1015225	GSM1015226	GSM1015227	GSM1015228	GSM1015229	GSM1015230	GSM1015231	GSM1015232
SLU7	9.843396	9.9610615	9.842165	9.710611	9.769408	9.711407	9.634105	9.902305	10.082212	9.809503	9.937632	9.850477	9.8602295	9.688793	9.8197775	9.70736	9.791917	9.699045	9.896793	9.745865	9.823761	9.875137	9.841859	9.900844	9.7617445	9.857543
SLURP1	6.320529	6.495596	6.4010396	6.2626147	6.468211	6.626629	6.1595044	6.3946505	6.372012	6.5905676	6.4888163	6.5664406	6.413265	6.3427954	6.2983985	6.343144	6.427773	6.568264	6.585465	6.7455263	6.2943826	6.8517776	6.4160776	6.133056	6.4102182	6.5909567
SLX4	7.2761364	7.376968	7.5141053	7.4815197	7.2217607	6.973675	7.5490174	7.8132734	7.4965982	7.466502	7.473885	7.4301267	7.568241	7.469116	7.647423	6.9404507	7.033125	7.216104	7.070727	7.2909827	7.509054	7.4029074	7.504744	7.300615	7.3602324	7.656712
SLX4IP	8.39479	8.548171	8.544709	8.50303	8.551484	8.374857	8.413315	8.465286	8.472738	8.313483	8.401385	8.40715	8.522693	8.50106	8.419924	8.574491	8.37351	8.394788	8.394346	8.344841	8.418089	8.4188595	8.504144	8.381221	8.561974	8.3714905
SMAD1	10.0084715	9.84436	9.981628	10.004704	10.568921	10.635241	10.051789	9.816897	10.113775	9.713044	9.993193	9.996736	9.558421	9.729871	9.687679	10.84498	10.764046	10.250182	10.517109	10.618179	9.842849	9.863312	9.822316	9.992335	9.812322	9.839833
SMAD2	9.730207	9.580539	9.5916395	9.667205	9.530803	9.6703415	9.741603	9.678816	9.721475	9.663455	9.621827	9.819809	9.629032	9.613825	9.692773	9.576242	9.631662	9.671884	9.767962	9.641377	9.629762	9.5653715	9.688873	9.753895	9.597314	9.665132
SMAD3	10.126111	9.866778	9.98198	10.157292	10.1404505	10.22556	10.0424185	9.884099	10.0014715	9.99739	10.03935	9.812218	9.865166	9.829603	9.839568	10.500586	10.348155	10.241341	10.294859	10.251186	10.067217	10.152425	9.976726	9.972806	9.9069195	9.984581
SMAD4	11.627637	11.354834	11.363539	11.548874	11.484182	11.7101965	11.418391	11.351451	11.438818	11.451425	11.467186	11.428283	11.359696	11.281208	11.31182	11.773917	11.657287	11.58106	11.684187	11.619772	11.513123	11.483347	11.411545	11.49679	11.304477	11.34832
SMAD5	9.890856	9.610189	9.792537	9.782139	9.949285	10.10496	9.851354	9.592399	9.646336	9.686004	9.741381	9.681356	9.552545	9.610942	9.628777	10.177508	10.199606	9.9922285	10.164617	10.101092	9.864695	9.745816	9.73629	9.721563	9.734016	9.765869
SMAD6	6.887833	6.7555633	6.7775803	6.9003363	6.938683	6.7231874	6.8355417	6.79019	6.8100977	6.7756104	6.922634	7.012224	6.8843675	7.070511	6.802405	6.7229195	6.807219	6.866097	7.2805266	7.2884717	6.6621404	6.6987467	6.821506	6.9851947	6.8553576	6.62614
SMAD7	9.248893	9.292782	9.241153	9.336482	9.382666	9.6047735	9.13879	9.160117	9.139758	9.0483055	9.1075115	9.237685	8.906531	9.058697	9.036958	9.444527	9.410888	9.328604	9.569655	9.337865	9.014465	9.159811	9.19134	9.227034	9.179494	9.059618
SMAD9	5.9915295	5.7738338	5.9532456	5.974061	6.2447095	6.0026264	5.891657	5.735754	6.2753553	5.837825	6.000726	5.6265874	5.9829893	5.90757	5.555833	6.57236	5.998739	6.5658946	7.2457175	6.1564035	6.0108237	6.204941	5.5364947	6.2382874	5.7582283	5.7617216
SMAGP	6.865205	6.928093	6.796711	6.665268	6.92498	6.9625854	6.8900585	6.829241	7.0839357	7.0137	6.975755	6.858576	6.946802	6.9105864	6.772933	7.1443405	6.774231	7.0232744	7.5989113	7.0562387	6.905631	6.9603996	6.876504	7.172149	6.696921	7.043831
SMAP1	11.21527	11.44489	11.5171385	11.4438505	11.281699	10.988966	11.429644	11.5846405	11.49894	11.539672	11.47068	11.307485	11.692628	11.489212	11.543758	11.270278	11.199238	11.482965	11.175735	11.314863	11.623682	11.4978695	11.329551	11.408788	11.609439	11.543333
SMAP2	8.630381	8.672682	8.865543	8.732509	8.742792	8.793211	8.7925825	9.005522	8.631579	8.985098	8.783024	8.945945	8.90162	9.015286	9.009636	8.605643	8.744811	8.811423	8.750338	8.719375	8.937724	9.031637	8.905956	8.832439	8.899824	8.715888
SMARCA1	8.889275	9.090166	9.075838	9.059706	8.828019	8.826756	8.890818	9.026687	9.013834	9.17379	8.977673	8.93696	9.247905	9.024163	9.160386	8.650257	8.801994	9.024778	8.957732	8.87221	9.230291	9.21984	9.127071	9.09966	9.067491	9.044897
SMARCA2	9.411914	9.612921	9.489444	9.289191	9.589654	9.891402	9.05929	9.158144	9.181155	9.112596	9.226377	9.229889	9.014046	9.215343	9.139265	9.365759	9.751519	9.037999	9.637449	9.490589	9.050897	9.550184	9.526846	9.0822115	9.0603075	9.026604
SMARCA4	10.843675	11.257697	10.899245	10.78196	10.839289	10.696657	10.856246	10.778211	10.96279	10.822258	10.650158	10.564633	10.764324	10.657327	10.6905575	10.657734	10.485348	10.77261	10.644077	10.677979	10.875013	10.937413	10.927065	10.731841	10.686505	10.774177
SMARCA5	11.893686	12.208227	12.192575	11.920298	12.02268	11.885847	11.985696	12.20563	12.105591	11.913795	11.983498	12.028614	12.183209	12.089496	12.100183	11.883234	11.976707	11.8765955	11.894919	11.969437	12.063087	12.081258	12.035511	11.9325	11.997699	12.104533
SMARCAD1	9.727229	9.805582	9.756053	9.747793	9.849399	9.790268	9.68112	9.743224	9.735362	9.628744	9.874088	9.914369	9.753369	9.75703	9.706045	9.898918	9.851406	9.9220915	9.956553	9.981932	9.720195	9.658084	9.704913	9.775744	9.748727	9.6584215
SMARCAL1	8.722634	8.637035	8.68755	8.634288	8.406533	8.466162	8.718199	8.5691185	8.765972	8.756722	8.731578	8.802033	8.542596	8.621436	8.725068	8.462102	8.360615	8.66459	8.674588	8.568842	8.61769	8.681161	8.710164	8.82593	8.663625	8.744797
SMARCB1	9.453584	9.530902	9.459668	9.472364	9.359888	9.20838	9.408959	9.414244	9.515229	9.454355	9.37909	9.275536	9.314556	9.345182	9.50994	9.291817	9.277868	9.408153	9.396539	9.297414	9.482729	9.587039	9.495546	9.445819	9.477028	9.560598
SMARCC1	10.552102	10.603105	10.607919	10.584207	10.507276	10.400556	10.481331	10.487524	10.515432	10.5962515	10.496465	10.417948	10.740072	10.503231	10.696045	10.516975	10.3892355	10.581636	10.527769	10.456247	10.695144	10.800359	10.674495	10.56358	10.608675	10.61775
SMARCC2	7.786616	7.7568254	7.855887	7.8165145	8.095922	8.12847	7.5632424	7.822983	7.7829995	7.754784	7.6113086	7.545379	7.735983	7.773365	7.7171364	8.047188	8.128788	7.7549596	7.9863973	7.7078223	7.7449317	7.852448	7.8705373	7.715875	7.675333	7.707128
SMARCD1	8.763727	8.694814	8.655835	8.660511	8.780462	8.914288	8.68266	8.689478	8.765338	8.709353	8.765151	8.608098	8.838291	8.742107	8.604499	8.804519	8.882914	8.787276	8.987373	8.761025	8.818309	8.896339	8.651444	8.775568	8.826415	8.837617
SMARCD2	11.173961	11.272122	11.184985	11.225688	11.206153	11.128806	11.405754	11.193685	11.197175	11.267795	11.112841	11.271976	11.319601	11.386192	11.366434	11.111138	11.04551	11.302747	11.090518	11.040767	11.251716	11.27888	11.28542	11.206935	11.290789	11.278587
SMARCD3	10.036329	9.885581	9.882117	9.981359	9.864177	10.054096	10.0417795	9.952652	9.968495	10.098765	9.99362	10.05313	9.975568	9.939459	10.018215	10.063103	9.933598	10.126875	10.093659	9.989791	10.0188055	10.101169	9.974852	10.109753	9.971667	10.010794
SMARCE1	10.602102	10.756507	10.800321	10.591271	10.718865	10.536453	10.667493	11.021042	10.959766	10.743478	10.865419	10.76884	10.676135	10.639532	10.671587	10.722413	10.674326	10.661001	10.762695	10.810734	10.799707	10.767308	10.6834135	10.723931	10.702671	10.791488
SMC1A	11.083588	11.148234	11.144722	11.075131	10.892954	10.892343	11.052349	11.043689	11.169458	11.239268	11.157299	11.144804	11.292186	11.210128	11.261438	10.844297	10.890289	11.197656	11.014051	10.991201	11.307215	11.319429	11.226075	11.202353	11.220349	11.188364
SMC1B	6.398804	6.5895724	6.4742813	6.383839	6.6583433	6.7044516	6.4710064	6.547828	6.3519306	6.575956	6.5692153	6.4630327	6.4885845	6.600207	6.6504927	6.5175943	6.6257377	6.453778	6.7394795	6.5692215	6.604051	6.5495353	6.4917555	6.3896046	6.675978	6.4070587
SMC2	11.823732	12.13414	12.106368	11.989154	11.710476	11.404442	12.045497	12.182079	12.106588	12.151295	12.1827965	12.14617	12.422383	12.177153	12.253572	11.501036	11.440375	12.023926	11.698096	11.8998785	12.3272085	12.17831	12.053816	11.970815	12.201273	12.221194
SMC3	11.208159	11.240568	11.245821	11.23202	10.992482	10.918657	11.281936	11.368332	11.350757	11.362415	11.285852	11.207833	11.536081	11.297406	11.388921	10.949421	10.919225	11.225667	11.114755	11.163822	11.503863	11.381504	11.287616	11.31022	11.337352	11.401905
SMC4	12.616846	12.967548	12.9126835	12.743151	12.79443	12.619078	12.822122	13.160119	13.077475	12.803396	12.949547	13.007234	13.017898	12.834463	12.93792	12.619418	12.583345	12.551433	12.664841	12.774605	12.804798	12.899624	12.815933	12.694564	12.777087	12.906228
SMC5	9.422696	9.700775	9.695754	9.459113	9.685308	9.690989	9.416511	9.64382	9.640694	9.325575	9.785044	9.725023	9.478982	9.594227	9.439001	9.820413	9.7213	9.466959	9.757635	9.751091	9.401958	9.407931	9.498171	9.449518	9.455473	9.389534
SMC6	11.200864	11.424014	11.440819	11.116226	11.365532	11.251322	11.058048	11.420148	11.423657	10.983462	11.321326	11.406744	11.275802	11.331324	11.431766	11.198998	11.268183	10.834125	11.309061	11.22819	11.123445	11.299222	11.379059	11.018643	11.2691345	11.271157
SMCHD1	10.86482	10.994242	10.9626665	10.8772135	10.801464	10.623888	10.961537	10.955637	10.928215	10.958078	11.0467	11.137523	11.104497	11.004015	10.987642	10.74107	10.626958	10.887211	10.896006	10.885931	10.937733	10.904008	10.929152	10.909955	10.943651	10.978264
SMCO1	8.017777	8.238843	8.219261	8.14877	7.943842	7.8471894	8.087139	8.04822	8.1850195	8.160702	7.937944	8.026627	8.215742	8.289356	8.254904	7.8563056	7.7885814	8.044286	7.8189683	7.8200374	8.195489	8.357099	8.167558	8.007747	8.121728	8.048243
SMCO2	7.395549	7.4938874	7.253295	7.504322	7.5253654	7.7351804	7.209159	6.861843	7.107079	7.386036	7.3018365	7.372901	7.078604	7.450138	7.1090627	7.5062337	7.3386583	7.3193636	7.179596	7.3546014	7.0987606	7.1296005	7.2420826	7.29083	7.2275577	7.2268834
SMCO3	7.4543114	7.404422	7.237122	7.832497	7.356373	7.287985	7.445227	7.444236	7.545781	7.711664	7.5952134	7.5697985	7.6164055	7.53622	7.483406	7.346813	7.427867	7.4404945	7.416262	7.2706995	7.260143	7.305699	7.4152455	7.611458	7.458924	7.3067565
SMCR8	8.658432	8.622949	8.540491	8.63228	8.642715	8.612635	8.590703	8.428834	8.6529455	8.667809	8.51005	8.689769	8.514152	8.58654	8.602305	8.568462	8.368434	8.559963	8.572873	8.520415	8.493239	8.711926	8.602927	8.60499	8.589663	8.561457
SMDT1	6.1581306	6.3631105	6.3780675	6.3565006	6.3870244	6.4562173	6.0226393	6.3870554	6.15734	6.278362	6.4996104	6.2636876	6.2720327	6.4264293	6.4649706	6.2997155	6.321407	5.989509	6.0425553	6.2026258	6.348028	6.2320457	6.4323597	6.12875	6.29421	6.3972855
SMG1	10.484436	10.473884	10.4806385	10.491112	10.604236	10.601123	10.630307	10.633634	10.607924	10.548311	10.655944	10.693219	10.6078615	10.567243	10.603079	10.666125	10.560919	10.542389	10.694518	10.675729	10.614945	10.42785	10.546845	10.557112	10.504617	10.53242
SMG5	9.263929	9.106546	9.175711	9.352356	9.172779	9.146282	9.326275	9.261426	9.207193	9.333481	9.136128	9.071416	9.293232	9.257517	9.303815	9.087182	9.232538	9.357682	9.014842	9.271792	9.333891	9.315044	9.232042	9.17237	9.309727	9.324606
SMG6	8.793412	9.53743	9.3704405	8.758715	9.253497	9.202813	8.627195	9.5398655	9.498084	8.435577	9.298759	9.084466	8.545375	9.053682	8.940846	9.203538	9.226204	8.36242	9.267102	9.380686	8.485218	9.342385	9.2176	8.5538435	8.82973	9.11269
SMG7	7.371594	7.266655	7.2777133	7.106654	7.157945	7.0243187	7.0391164	7.2200418	7.254943	6.9471097	7.595324	7.2724724	7.350987	7.3559556	7.168381	7.2319975	6.8603063	7.2931733	7.3308997	7.283411	7.1505637	7.4059205	7.2443166	7.419881	7.3843656	7.406597
SMG8	7.1014037	6.854007	6.870431	6.7586255	6.7503085	6.667197	6.6622043	6.919549	7.182111	6.748564	7.045679	7.165244	6.857643	6.9277368	6.8413863	6.9076457	6.6163163	7.0477962	6.9968753	7.074742	6.9188676	7.032429	6.704595	7.0121713	6.8894105	7.222123
SMG9	6.850817	6.813705	6.8692317	6.847546	6.7597733	6.726711	6.8000555	7.021648	6.937884	6.9917264	6.863336	7.0444837	6.9203334	6.766865	6.833031	6.9295483	6.6934175	6.9020276	6.911744	6.702774	7.084515	6.92002	6.7897425	7.0834594	6.9580226	7.0113635
SMIM1	7.4234157	7.5667925	7.636761	7.512318	7.6717095	7.474235	7.563518	7.7233853	7.48836	7.487456	7.4305625	7.2897916	7.585258	7.6220737	7.6092014	7.401746	7.596022	7.4979377	7.3771214	7.4503303	7.4780927	7.664687	7.4571276	7.484903	7.692446	7.678332
SMIM12	8.98968	8.804186	8.743285	8.739297	8.855683	9.147092	8.969567	8.820946	8.892767	8.729995	8.6716795	8.987104	8.810815	8.634822	8.770527	8.925912	8.7758875	8.767975	8.934321	8.7463255	8.697191	8.853556	8.721991	8.834667	8.677101	8.832914
SMIM13	8.870269	9.038706	8.947865	9.35972	9.275453	9.102321	9.313185	9.014664	9.078333	9.221552	9.236733	8.95859	8.890527	9.090581	8.951873	9.482669	9.368235	9.246088	9.199206	9.330108	8.99639	9.038758	8.960665	9.186474	9.080484	9.017125
SMIM14	12.152423	12.272978	12.257254	12.36288	12.573883	12.473846	12.496211	12.462715	12.338303	12.394379	12.286946	12.189854	12.276607	12.230249	12.180479	12.606633	12.519936	12.44635	12.321001	12.449418	12.196981	12.222583	12.109953	12.232154	12.227166	12.25916
SMIM15	9.36271	9.395198	9.204739	9.246834	9.274197	8.998836	9.218904	9.223349	9.431286	9.210023	9.347015	9.70902	9.374132	9.340575	9.20578	9.135108	8.998461	9.309411	9.335588	9.156611	9.205306	9.221671	9.250964	9.4110985	9.326481	9.21373
SMIM19	9.645024	9.4316025	9.547604	9.471568	9.448952	9.575194	9.575322	9.451727	9.455335	9.548265	9.57232	9.778465	9.563581	9.711192	9.764715	9.415263	9.433265	9.546083	9.558502	9.502971	9.643409	9.518442	9.726427	9.591633	9.488332	9.537967
SMIM20	9.393348	9.437291	9.418078	9.369633	9.304336	9.410904	9.325284	9.438166	9.357968	9.4363165	9.407351	9.28286	9.314981	9.308834	9.289646	9.3909445	9.382196	9.338719	9.343831	9.201571	9.343214	9.316586	9.356333	9.51998	9.365497	9.414623
SMIM22	7.2081847	7.364783	7.34419	7.397021	7.1519074	7.270083	7.416635	7.348124	7.0835714	7.4573746	7.19426	7.184652	7.476985	7.3954196	7.464251	7.126772	7.286768	7.385515	7.1465745	7.042427	7.348678	7.3527975	7.3479495	7.283994	7.421093	7.338134
SMIM23	10.458403	10.599162	10.548792	10.514057	10.273512	10.111681	10.659803	10.705281	10.63605	10.625219	10.518511	10.555187	10.735637	10.601064	10.693913	10.202791	10.077115	10.485162	10.261199	10.17094	10.6491585	10.618266	10.52552	10.7028265	10.6460495	10.811625
SMIM3	10.637827	10.925414	10.89415	10.750669	10.548896	10.485032	10.878326	11.060256	10.946365	10.98961	10.815332	10.933668	10.997498	10.87099	10.951423	10.383168	10.275275	10.753306	10.523671	10.501128	10.95212	10.917716	10.858922	10.948805	10.846558	11.005462
SMIM5	7.705683	7.660797	7.7214723	7.933498	8.459438	8.564769	7.8739724	7.4835305	7.527864	7.595519	7.597618	7.325236	7.4963245	7.5553784	7.774236	8.703805	8.9855175	8.164999	8.365136	8.367457	7.8155713	7.6784377	7.8024592	7.945194	7.7648764	7.6629753
SMIM7	10.2702675	10.068017	10.045523	10.129186	10.173884	10.404763	10.020365	9.684859	9.915185	9.937048	9.962724	9.964001	9.871347	9.914239	9.816899	10.359856	10.483149	10.248056	10.223127	10.064816	9.994318	9.9224615	10.00129	10.17418	9.971163	9.881099
SMIM8	9.60003	9.602182	9.489342	9.598961	9.339775	9.357084	9.643409	9.472255	9.4694	9.592994	9.5124	9.679497	9.594291	9.64022	9.587062	9.393677	9.154491	9.56903	9.38653	9.315196	9.4713125	9.534946	9.568502	9.7166605	9.551628	9.623597
SMNDC1	10.280605	10.350614	10.278435	10.273617	10.300743	10.255742	10.255538	10.320059	10.370354	10.248241	10.441295	10.600473	10.358159	10.335291	10.362732	10.309048	10.251822	10.291825	10.363558	10.348344	10.279303	10.27944	10.283097	10.418484	10.345473	10.369266
SMO	9.424568	9.199773	9.265403	9.112414	9.518503	9.932213	8.761156	8.481259	8.961232	8.685033	9.200912	8.692393	8.573941	8.79023	8.74095	9.885014	9.882177	9.4092865	9.719484	9.721807	9.160579	9.150701	9.008404	9.046232	8.980217	8.714534
SMOC1	6.699325	6.574202	6.5798216	6.7863336	6.496475	6.650547	6.878631	6.443701	6.578798	6.668919	6.521807	6.520407	6.6243987	6.7198515	6.59782	6.6181755	6.473912	6.7311053	6.490203	6.490566	6.594149	6.6165395	6.527408	6.698915	6.702488	6.647533
SMOC2	10.215463	9.659393	10.101328	10.120048	10.44188	10.493746	10.099663	9.800245	9.985491	9.903438	10.071345	9.411565	8.871185	9.450525	9.481074	11.186514	11.2817955	10.280539	11.233177	10.727949	10.0059805	10.190189	9.724883	10.08385	9.648391	9.919937
SMOX	9.928001	10.257823	10.387362	10.441927	9.849639	9.458589	10.1278925	10.293556	10.327852	10.395506	10.355548	9.888721	10.457541	10.269495	10.341094	9.89859	9.537457	10.1846	9.654534	9.906879	10.396395	10.3989725	10.141151	10.126104	10.381391	10.390017
SMPD1	9.884763	9.634783	9.731986	9.8199005	9.714039	9.807615	9.753883	9.557777	9.594408	9.70384	9.707361	9.605218	9.547962	9.677934	9.636375	9.916247	9.919621	9.881348	9.882307	9.78804	9.710655	9.687207	9.7272005	9.867446	9.783081	9.790842
SMPD2	7.600067	7.8462634	7.61557	7.686909	7.707483	7.8320594	7.79052	7.7045913	7.5077953	8.004103	7.72965	7.7666464	7.855581	7.982348	7.903658	7.568884	7.5297666	7.821198	7.436103	7.548263	7.917941	7.9870024	7.8487177	7.872673	7.914671	7.602014
SMPD3	10.522475	10.566328	10.547774	10.186862	10.372824	10.626932	9.994658	9.631186	9.884821	9.702096	9.766218	10.3474	9.402757	9.761075	9.28045	10.315871	10.4312935	10.255005	9.67337	10.478096	9.631557	9.800705	9.59692	9.398975	9.660515	9.314983
SMPD4	8.461466	8.705352	8.576981	8.566956	8.450443	8.474588	8.5069685	8.515979	8.573434	8.493786	8.513062	8.391234	8.551417	8.454654	8.60674	8.450932	8.322182	8.50424	8.354493	8.320649	8.469702	8.599357	8.589344	8.587312	8.53268	8.576538
SMPD5	10.644186	10.495607	10.556109	10.544008	10.510643	10.627946	10.7171545	10.609949	10.559207	10.581591	10.610024	10.707513	10.723314	10.634575	10.679922	10.715633	10.594854	10.689309	10.713068	10.785046	10.703407	10.7481	10.656055	10.619891	10.605971	10.652599
SMPDL3A	8.201592	8.027655	8.153645	8.14697	8.098126	8.096339	8.034036	7.8996434	8.0213995	8.001509	8.057903	7.882094	8.089466	8.164842	8.030051	8.208779	8.1198	8.1785	8.201007	8.092177	8.081386	8.109285	8.102663	8.294747	8.078772	8.03147
SMPDL3B	8.5107355	8.632776	8.537361	8.480296	8.76321	9.042849	8.216142	8.272985	8.264415	8.438048	8.177168	8.305948	8.204142	8.364439	8.191277	8.635638	8.940932	8.741224	8.468086	8.785923	8.2571125	8.500586	8.352392	8.259526	8.361575	8.2879095
SMPX	7.0349426	6.6190133	6.7768908	7.1998167	7.186466	6.8028145	7.317449	6.6537247	6.7589316	7.104256	6.8316584	6.6181946	6.585751	6.825593	6.7689757	6.976956	6.8154984	7.0464845	6.510417	6.5529947	7.033475	6.7867284	6.7452326	6.97933	6.897633	6.4813433
SMTN	6.374263	6.533319	6.3377037	6.2888985	6.1854177	6.392735	6.315596	6.3086343	6.2807903	6.2536445	6.3564444	6.282934	6.3188353	6.3131304	6.2506785	6.5154305	6.186203	6.3511114	6.048242	6.1301045	6.0946307	6.402141	6.535922	6.435274	6.325365	6.3429546
SMTNL1	8.062257	8.174946	8.189947	8.18254	8.076178	8.092216	8.251667	8.015703	8.062842	8.147602	7.949181	7.8934684	8.227622	8.133128	8.1975975	7.8165083	8.210404	7.9488263	7.805862	7.9185357	8.019467	7.978265	8.176654	7.934632	8.179661	7.9403358
SMTNL2	9.453782	9.486601	9.611576	10.114037	9.398981	9.0599165	9.898904	9.686682	9.431872	9.991565	9.913895	9.645143	9.62721	9.726784	9.633489	9.787202	9.618462	9.6094265	9.470048	9.577399	9.729555	9.405449	9.672409	9.566533	9.588875	9.504158
SMU1	10.95374	10.919617	10.833569	10.920241	10.7695	10.72289	10.975459	10.83263	10.936261	10.94365	10.918703	11.026159	10.901157	10.973955	10.96764	10.852271	10.73869	10.887233	10.920246	10.744334	10.943237	10.884701	10.910221	10.977577	10.889959	10.861558
SMUG1	8.182861	8.098803	8.095699	8.164689	8.094652	8.191135	8.156758	8.048841	7.895579	8.195004	7.88696	7.9812574	8.226357	8.067661	8.134828	8.131283	8.40779	8.203066	8.0567875	8.161316	8.137716	8.183205	8.179452	7.930981	8.040795	7.9800634
SMURF1	8.25339	8.082125	8.072027	8.137112	8.22073	8.295156	8.1222925	8.13881	8.075479	8.143126	8.114741	8.107812	8.021552	8.069419	8.194003	8.337555	8.396861	8.362797	8.314684	8.380285	8.314826	8.172068	8.104769	8.230683	8.103335	8.337164
SMURF2	10.365119	10.055095	10.181841	10.253414	10.314543	10.536176	10.256256	10.11993	10.164274	10.185679	10.301006	10.207344	10.204002	10.076057	10.121214	10.527411	10.566686	10.373023	10.532697	10.579389	10.370157	10.214299	10.169285	10.321773	10.153631	10.23989
SMYD1	8.736163	9.022901	8.979981	8.813606	8.923532	8.940132	8.820348	9.098208	9.028607	9.093722	8.88671	8.548501	9.051013	8.84935	8.893542	8.5141945	8.668237	8.835903	8.705215	8.661449	9.006579	9.401098	8.918433	8.984695	8.9772005	9.159203
SMYD2	7.6868196	7.650014	7.672086	7.5421934	7.6093607	7.5680594	7.414156	7.5449243	7.565888	7.572942	7.8122997	7.6811504	7.3602653	7.6707954	7.467886	7.7623086	7.732075	7.569735	7.9670644	7.7899804	7.2374706	7.43995	7.4531817	7.8090477	7.586471	7.6499724
SMYD3	7.792155	7.637445	7.8577595	7.8045354	7.510771	7.6344156	7.7736883	7.6423492	7.6863904	7.8276277	7.85177	7.636284	7.7715955	7.7787666	7.9285626	7.5043907	7.514632	7.69991	7.5779305	7.5550556	7.8832874	7.8590145	7.804434	7.8183503	7.7670226	7.932987
SMYD4	7.751132	7.707711	7.6450295	7.8376617	7.6789393	7.636765	7.9357953	7.765618	7.873884	7.8663034	7.823835	7.8149905	7.750195	7.7549706	7.691092	7.9062386	7.674297	7.878141	7.9010277	7.925578	7.846907	7.7807517	7.64258	7.9506063	7.7307467	7.8645535
SMYD5	7.784917	7.779002	7.941047	7.755623	7.906154	7.779917	7.814488	7.893631	7.9665427	7.886426	7.6916857	7.678376	7.899463	7.849502	7.872349	7.863264	7.8328195	7.8178644	7.592411	7.7515154	7.8808594	7.831862	7.8417044	7.8334646	7.818024	7.9135036
