Row,XL1,XL2,XL3,XL4,XL5,XL6,XL7,XL8,XL9,XL10,XL11,XL12,XL13
NCAN,-0.010442521,-0.017808112,-0.030461384,-0.048177083,-0.019364928,-0.038816092,-0.011977417,0.0014626,0.013842191,0.004843046,0.045620533,0.004588936,-0.072598297
NCAPD3,-0.02528332,0.019951608,-0.004385242,0.010657493,0.020929687,-0.018041165,-0.016442368,0.017574441,-0.013071655,0.007288072,0.005238859,-0.001106468,-0.01414649
NCDN,0.014023512,0.029325884,0.042617178,0.026245122,0.044403249,0.017707685,0.002743063,-0.034109917,-0.011978485,-0.051475217,-0.022833598,0.020032255,0.021692583
NCF1,-0.01629285,-0.028056816,0.053154396,0.009860649,-0.038896085,0.003194836,0.028209494,-0.00595857,-0.01434341,-0.031998853,-0.010575226,0.017428474,0.00199005
NCKAP1L,-0.025432558,0.012103019,0.020847921,0.000444278,-0.003680788,0.017622905,0.007670892,0.022245029,0.009367364,-0.029545639,0.008383274,0.000351655,-0.002333575
NCOR2,0.026063293,-0.00268535,0.009922454,-0.022431419,0.021118393,-0.011164531,0.003266336,-0.01478051,0.005508213,-0.011379782,-0.02119272,-0.01776571,0.003515677
NDNF,0.018766966,-0.0079269,-0.024850758,0.028855064,-0.00230528,0.038397159,-0.010870904,0.054118563,-0.023999756,0.051836306,0.001895569,0.034719199,0.018619008
NDRG3,0.020873971,0.014025085,0.029535195,0.008417862,-0.018048362,0.024903921,0.021600516,-0.009126932,0.010749176,0.033993995,-0.050204205,-0.029707974,-0.030849374
NDRG4,0.02691488,-0.018172133,-0.000124728,-0.004244173,-0.006193915,-0.001016819,0.00924552,0.003243632,-0.007005031,0.009453543,-0.002262271,0.014982152,-0.001957975
NDST1,0.024754894,-0.007522176,0.009446097,-0.005610271,0.023091279,0.014047237,0.011695112,0.003756866,0.043880991,-0.028052411,-0.011827054,-0.015777729,-0.01906503
NDUFA12,-0.015359574,-0.009682002,-0.000232689,0.009100451,0.078776105,0.012009271,-0.01923443,-0.043011472,0.016511926,0.034236066,-7.66558E-05,-0.027083631,0.017424983
NDUFA3,-0.023278625,0.016771403,0.00420295,-0.024621478,0.034548572,0.035477554,-0.012463639,-0.019139212,0.003839942,-0.009639392,-0.003091828,0.002785699,-0.02011532
NDUFA7,-0.020573319,-0.011828232,-0.024491704,-0.011469317,0.037087221,0.032863801,0.033641824,-0.011196252,-0.006068714,0.024904155,-0.00533464,-0.038723185,0.013487569
NDUFAF1,0.024132072,-0.007236675,-0.014969626,-0.029055036,0.016751758,0.017173203,0.019696147,-0.042829905,-0.000116061,-0.005636134,0.001809695,0.019450154,-0.002437738
NDUFAF2,0.025933258,-0.013522707,0.013047071,0.00198833,0.00851383,0.007968688,0.009540115,-0.032342086,0.019713292,-0.002024115,-0.000279757,-8.22121E-06,0.012456433
NDUFAF5,0.025421683,-0.01722883,-0.005625138,-0.017219221,0.016748446,0.005981861,0.005939025,-0.028962666,0.012072085,-0.005236595,-0.010482542,0.025229075,0.012481924
NDUFAF7,0.024759863,-0.011316095,-0.010515765,-0.016080085,0.019839096,0.022876293,0.017932618,-0.035088741,0.014276679,-0.019107154,-0.010838054,0.005824347,0.012885601
NDUFB11,-0.016155136,-0.035120311,0.004521726,0.035897829,0.036143876,0.024311728,0.035715608,-0.015209503,0.054027908,0.004460752,-0.030329578,-0.031692424,-0.020046033
NDUFB6,-0.012978542,-0.028800311,0.008446883,-0.004892242,0.063563273,0.008907674,0.034408527,-0.0553506,-0.001018145,0.040813159,-0.029480652,-0.048060402,0.027353487
NDUFB7,-0.021428251,-0.005256486,-0.001152086,0.001967663,0.053426165,0.040308243,0.033242634,0.00042976,0.03539719,-0.028763114,-0.011648187,-0.001548189,0.007704
NDUFB8,-0.020444373,-0.003909956,-0.018334844,0.000363006,0.072590072,0.005576008,-0.00665713,-0.029296809,0.016955438,-0.010712937,-0.005172294,-0.023490073,0.024688013
NDUFC1,-0.012782839,-0.019981897,0.014592891,-0.004035854,0.085172582,-0.006225421,-0.0172263,-0.035265771,-0.004939563,0.026657411,-0.002030108,-0.071037405,-0.000299719
NDUFS1,-0.020720567,0.004081676,-0.009479062,0.034034947,-0.034332931,-0.003139125,-0.006141879,0.056357148,0.035334577,-0.014609684,0.015368718,0.003276217,0.01909556
NDUFS4,-0.019077912,-0.026092202,0.030483941,0.003789804,0.044378216,0.016816971,0.012049226,-0.030994945,0.025496996,0.031833272,0.010135178,-0.00144989,0.034802642
NEIL1,0.023429499,0.005404643,-0.0125508,0.027439864,0.025320669,-0.009593658,-0.015542755,0.020660197,0.047832274,0.010058078,0.01219775,-0.002622476,0.01052784
NEK1,0.011457346,0.041770382,-0.030803717,0.026903727,0.007462944,-0.037531134,0.027424774,0.040399759,0.028014171,0.023431844,-0.013589675,-0.007183264,-0.058154112
NEK11,0.018185769,0.004194341,-0.031888145,0.021683675,0.025133589,0.041039305,0.042754024,-0.007302537,0.014804613,0.050587758,0.003097209,-0.007167649,0.048218511
NEK5,0.020945111,0.017844222,0.028328748,-0.012192072,-0.020571411,0.037269996,0.013109665,0.022710721,0.014913291,0.038108882,0.001307459,-0.014155907,-0.019614358
NEK6,0.024333421,-0.007580974,0.005994902,0.003091181,0.011551513,-0.039941414,0.011031168,-0.018630644,0.008653337,-0.042842315,0.012610326,-0.034529153,-0.004991465
NEO1,0.026132337,-0.004862707,0.008304153,0.008757568,0.022252406,0.026429561,-0.012632695,0.011740302,-0.008505435,0.00415595,0.012411109,0.003914079,0.017863676
NETO2,-0.024108174,0.008509092,0.025378756,-0.008678838,0.02326675,0.012962868,-0.034667212,0.010028063,-0.008560729,0.007561509,-0.018140445,-0.030955731,0.011158226
NEURL3,0.0038719,0.038774771,-0.056100535,0.003089045,0.01921846,0.043263484,0.005044918,0.045916705,-0.012440024,-0.039434293,-0.017948542,0.000902874,-0.040363269
NEUROD1,-0.01567227,-0.013189359,0.003092589,-0.033836848,-0.054208773,-0.002367743,-0.001918036,0.000882049,-0.063691865,0.030266972,0.017277603,-0.026192653,-0.048904609
NEUROG2,0.02535861,-0.026759923,0.001872013,0.020504082,-0.010649671,0.002385056,0.000408553,-0.019497213,0.00025751,-0.001526832,0.007766828,-0.003298265,0.013192353
NF1,0.021130449,-0.003055176,0.002653036,0.035354345,0.040686628,0.014448336,0.000303287,0.00693144,0.049340066,-0.008224388,0.037472155,-0.004839892,-0.036823909
NFASC,0.024317645,-0.007777855,0.003057661,5.94424E-05,-0.041275851,-0.034098309,0.015691002,-0.001815049,0.02110821,-0.013333746,-0.002865507,-0.003930118,0.011290093
NFAT5,0.025890913,-0.008677102,0.007224526,0.012326617,-0.018078153,0.027677172,-0.003685255,0.020298893,0.00449388,0.008866394,0.002604947,-0.003593058,0.005557181
NFATC2,0.023893402,-0.021361882,-0.015347972,-0.0100468,-0.012352786,0.014984312,-9.7985E-05,0.020118515,-0.00548009,0.03595148,-0.008985506,0.024860557,-0.012177721
NFATC4,0.026045077,-0.00764793,-0.012448098,-0.020927474,0.01842252,-0.01597521,0.010233267,0.013274332,-0.01261233,-0.008866731,0.002337943,-0.005098195,-0.013696063
NFE2L1,-0.015289659,-0.020046921,-0.027103597,0.015487568,0.022654263,-0.038354662,0.013510191,0.01551579,0.080249241,0.009301523,-0.024789289,0.006402901,-0.01078772
NFIA,0.026663806,-0.006914303,-0.010673291,0.005981911,-0.006843154,0.023275097,-0.016392541,0.010595324,-0.003525535,-0.006890785,0.01390655,0.003565379,-0.019610981
NFIX,0.025334778,-0.025910081,-0.01761016,0.003284744,0.014652808,0.011597863,0.000777979,-0.002474801,-0.009595572,0.000286941,0.000125078,-0.000849471,-0.008813189
NFKBID,-0.022830643,-0.002166321,-0.000926893,-0.015038169,0.042794794,8.4412E-05,-0.012176123,0.011775117,0.001604309,0.001951003,0.035207226,0.028252586,0.006775075
NFKBIL1,0.024732659,-0.021832985,0.003967717,0.007891222,-0.004195958,0.034773392,-0.017694682,0.005357981,-0.008151676,0.025687832,0.011344184,0.027350934,0.007892269
NFKBIZ,0.0235988,-0.009344933,0.014832867,0.002647745,-0.001151965,-0.051803432,0.014431184,0.013887106,0.006035238,-0.02221144,0.014770294,-0.027572224,0.019726893
NHLRC2,-0.008784349,-0.016913814,0.038572889,0.007605747,0.017485692,-0.027415641,-0.044159798,-0.040944976,0.047008831,0.000490138,0.08412647,-0.027554958,-0.035827116
NICN1,0.021087197,0.011950696,-0.00130972,-0.016492626,-0.01473625,0.014168498,-0.016438985,0.054826413,0.06259298,-0.00905861,0.025026631,0.003016309,0.041683514
NKAP,0.016241197,0.034966127,0.032036392,-0.050556455,-0.003230196,-0.004923468,-0.04413154,0.002550338,0.031461821,0.014578013,0.008831612,-0.008484846,-0.022759212
NKAPL,0.026614177,-0.015392167,-0.00121589,-0.013234819,0.013382865,0.002804612,-0.008722169,0.00094232,0.005803546,-0.009280435,-0.001814548,0.010867051,-0.011618442
NKIRAS1,0.023730139,0.003813432,0.013404714,0.004170212,-0.011273302,0.028060411,-0.050917741,0.01064716,0.02596247,0.007671068,-0.002266608,0.027495671,0.010960373
NKPD1,-0.000879449,0.047074613,-0.007273855,0.041167108,-0.03382798,0.032388818,0.061783574,0.029070735,-0.010071042,-0.007193037,0.038687695,-0.009848796,-0.032502325
NKRF,0.008848403,0.028563356,0.02284285,0.013408384,0.041851004,-0.048521492,-0.001378358,0.045624851,0.045515949,-0.004079129,0.008438607,0.048945854,0.035765796
NKX3-1,0.021223137,-0.000380165,0.015587421,-0.048092153,0.040007866,-0.003263016,0.016334849,0.018368538,0.028563867,-0.004270469,0.001642352,-0.016133526,0.037564008
NME2,-0.017810852,-0.033703367,0.046972347,0.006071562,-0.000486949,-0.006453185,0.029827249,0.010655564,0.027448192,-0.010292069,0.034792413,0.019633022,-0.020254649
NME6,0.023950727,0.003376673,0.013473712,0.000451008,-0.000927141,0.001094366,0.000367087,-0.040219369,0.02867002,0.007192797,0.04081128,0.04633695,0.027215259
NMRK2,-0.019905839,0.002963631,-0.023688287,-0.028838024,-0.0156219,0.004918831,0.016284086,-0.032170429,0.03031954,-0.013775195,0.062728312,0.044283407,0.032061397
NMT2,0.023011751,0.00988067,-0.008221127,-0.022800328,0.041911612,-0.001307941,-0.002588447,-0.019422427,0.012315999,0.003509684,-0.043172243,0.018494502,0.035997988
NNMT,0.025227202,-0.003899636,0.010156866,0.007730245,-0.020743339,-0.002350721,0.019615123,-0.002984234,0.019906227,0.009268748,0.028680126,0.010166782,-0.003186862
NOB1,0.025751043,-0.023423342,-0.014386577,-0.000250501,0.009042604,0.006652207,0.015968453,0.004151722,0.011059734,0.00354129,-0.015149394,0.008497673,-0.009766687
NOL7,-0.023611673,-0.009235404,-0.006255234,0.038964625,0.013764733,0.009199851,0.00281918,0.000629141,0.018232322,0.030413228,0.020268096,0.017812015,0.036254076
NOP14,0.026435186,-0.004474486,-0.015312686,0.009174705,-0.003406678,0.002862886,0.004995422,-0.006183446,0.025064123,-0.004258526,0.021530561,0.009550279,-0.008961478
NOP2,0.025382387,0.005122981,-0.022358421,-0.00375549,-0.008886689,0.007895016,0.019020449,-0.033635629,0.000760885,-0.009926746,0.020451536,-0.003793523,-0.018362365
NOS1,-0.011851371,-0.038149289,-0.023156877,-0.043284008,0.024127432,-0.029965084,0.002365793,0.059268477,-0.00190992,0.03080729,0.004348957,-0.006229648,0.019514274
NOVA1,0.023557776,-0.015947844,0.006473969,0.00309746,-0.012596809,0.05521558,0.000531272,0.008334509,-0.002975489,0.015808836,0.016112637,-0.006779456,-0.025533024
NOX4,0.026951803,-0.008593009,0.004193245,0.000934633,-0.002610896,-0.005199608,0.017885044,-0.004743478,0.006732753,-0.004668498,0.019435503,0.014736033,0.020191072
NOXO1,0.026197522,-0.011853522,0.005500103,0.002342584,0.004571003,0.000429629,-0.022146799,-0.003588564,-0.000361109,0.004586608,0.028749552,-0.021345811,0.019428107
NOXRED1,0.024874699,-0.001942963,0.00112525,-0.021621309,-0.013115858,-0.001173622,-0.003890012,-0.019657674,-0.01607217,-0.020681848,0.035536647,0.013078107,0.011964844
NPAS3,0.026129622,-0.009983417,-0.006794443,-0.013620508,0.00945648,0.020613633,-0.011146023,-0.002585601,-0.016602907,0.016109978,0.007324838,0.011170468,-0.012450141
NPDC1,-0.023160523,-0.00014059,0.036781704,-0.014919587,-0.011115653,0.017509076,0.029139839,0.003889745,-0.012496772,0.000214292,0.005231136,0.009487005,-0.031222295
NPM1,-0.010813845,-0.041786936,-0.007961652,0.029187545,0.024397517,-0.050741422,0.022819119,0.002247829,0.016126129,0.062738212,-0.009712917,0.054291636,0.008277241
NPRL3,-0.017497424,-0.031040431,0.014754275,0.022606267,0.014327248,-0.014002636,0.010572453,0.019821476,0.034522934,0.02413233,0.057292922,0.051413752,-0.003979742
NPY2R,0.024835953,0.011357453,-0.006853606,0.01379062,0.014247686,-0.018511472,0.012220636,-0.027172594,0.021928163,-0.003717639,0.009186073,-0.01690839,-0.011857364
NR1H4,0.020851903,0.002446734,-0.046114749,0.000104937,-0.004821258,-0.02548958,0.039317709,0.001456547,0.013688188,0.011451953,0.018129228,-0.027352635,0.019926819
NR2F2,0.025930354,-0.0140111,-0.008298044,-0.01578212,-0.002842527,0.000452292,-0.001732838,-0.020489128,-0.011810598,-0.008628964,-0.014783837,-0.002646114,0.000833822
NR5A1,-0.008096057,-0.034165211,-0.034027656,-0.052809133,0.041089488,-0.011813534,-0.01337407,0.047409889,-0.017355054,0.012465244,0.031082594,-0.004341453,0.009089391
NR6A1,-0.005971398,-0.046264464,-0.024195159,-0.004244905,-0.031273572,0.056977374,0.006496491,0.027759573,0.00462607,0.002882964,-0.062546094,-0.022178749,0.009870431
NRCAM,-0.012718165,-0.041261146,-0.019889952,-0.014662922,-0.017034749,0.036915372,0.014335764,-0.00348667,-0.002911196,-0.023578959,-0.026291926,-0.045145201,0.014320222
NRG2,-0.011297403,-0.024358862,-0.000533269,-0.057059325,0.014669925,-0.02363587,-0.001149313,0.032534963,0.040959199,0.037942119,0.070989631,0.025437542,-0.004171449
NRG4,-0.01628525,-0.022513221,0.02808381,0.000531642,0.011398114,0.061419767,0.026376682,-0.026000659,0.029712414,-0.02700761,-0.002427781,-0.00407999,0.025128753
NSG1,0.025919595,0.00979353,-0.011874512,0.001610456,0.011427713,-0.019603247,0.031259255,-0.005889997,0.009628326,-0.021605661,0.01213718,-0.00142214,0.00092178
NSMAF,-0.016243172,-0.029963477,0.000625895,-0.015607479,0.044113642,0.031776465,-0.032390951,0.013874778,-0.00657892,0.02333669,0.034295457,-0.022505021,0.054774516
NSMF,0.026414518,-0.018397753,0.000342696,0.010553626,0.009689192,0.007518702,-0.014241286,0.004921537,0.0184321,0.005024203,0.000810956,0.007663201,0.00635688
NSUN2,-0.013298607,-0.044263744,-0.038791252,0.010875323,0.027820709,-0.034830597,0.018120148,0.007800564,-0.001942889,0.013516922,-0.023525579,0.008886616,0.017418144
NT5E,0.025831137,0.005882055,0.017717494,0.000966296,-0.001941267,-0.007697573,0.031782957,-0.007679975,-0.004314857,0.017902473,-0.012641624,0.010034047,0.015837992
NTF3,0.025745097,0.010039938,0.015183648,-0.016004049,0.020143858,0.009646255,0.027493392,-0.004101759,0.005466346,-4.52806E-05,-0.004004324,-0.003146139,0.007743168
NTN1,0.025227331,-0.005250573,0.002600673,0.01024707,-0.023912893,0.020315286,0.007379237,-0.00876283,-0.012298156,-0.015543093,0.029967404,-0.003640345,-0.008916569
NTN4,0.024278297,0.015586551,0.01184027,-0.021575742,-0.013548833,0.010232543,-0.022710298,-0.027605715,0.028705314,0.011713529,0.027848678,0.011733834,-0.006457558
NTRK1,0.027088929,-0.011883044,0.001101719,-0.005772586,0.001516646,0.000409317,-0.019324069,0.005924847,-0.000264201,-0.016392027,0.004127841,-0.010053792,0.002023982
NUDCD1,0.022102136,-0.005547193,0.010765214,-0.01004287,9.51038E-05,-0.056713387,0.01466449,-0.025917795,0.005926636,-0.026044455,-0.039318889,0.019256609,0.019514035
NUDT2,-0.021722428,0.00198821,0.032748644,-0.001382701,-0.018247132,0.040285787,0.005405587,0.0281221,0.045994154,0.025300565,0.006927386,-0.004169616,0.003794229
NUFIP1,0.026580259,-0.014603631,0.009175149,-0.002729451,-0.007085178,0.011687724,-0.007816394,0.003322183,0.001072585,-0.023744223,-0.023349019,-0.001695855,-0.004731136
NUP153,-0.02508765,0.022313765,0.01225149,0.005002875,0.021359323,0.000843732,0.00403573,0.012470772,-6.35928E-05,0.006345623,-0.024206868,0.016979821,-0.018699972
NUPR1,0.026893804,-0.013998404,0.004333854,0.004929067,-0.005321595,0.009052592,0.011134522,0.004156849,-0.004933462,0.009180821,0.008874035,0.019297462,0.005401852
NUS1,0.025360111,-0.005442743,0.017453574,-0.01690369,-0.012613596,-0.02255233,-0.020772261,-0.005596894,0.030004926,-0.022567494,-0.010848779,-0.000823909,0.000199258
NWD1,0.026819884,0.00072951,0.006319408,0.003888126,-0.000947757,0.016698895,0.008596894,0.001961696,-0.026883639,-0.003585217,0.016771878,0.001699823,-0.004397231
OAZ2,0.024278233,-0.021175784,-0.021106814,-0.006540353,0.009731296,0.006032863,0.025964304,-0.000967299,-0.021939516,0.015992595,-0.005823939,-0.012494312,0.001651441
OAZ3,-0.016177319,-0.020404412,0.053377171,-0.018729121,0.026750281,-0.018967395,0.021163166,0.009727119,-0.014347973,0.032311942,0.044797462,0.018102914,-0.002475808
OCIAD2,0.020919628,-0.000731021,-0.028247086,-0.019628684,-0.035505865,-0.011372535,0.017193521,-0.000177495,0.002094043,0.050823439,-0.012416011,-0.03551495,0.001016189
OCRL,0.022755807,0.011048531,0.039420766,-0.025855816,-0.007408834,-0.012145098,-0.006174726,-0.009193804,0.003962824,0.022999589,0.007764529,0.021733278,0.006557514
OGFR,-0.021603286,0.001382006,0.006209746,-0.043918907,-0.006587589,0.032374805,-0.004938399,0.030139677,-0.022133037,-0.008512828,-0.026065779,-0.018245037,0.002875297
OGFRL1,-0.02305512,-0.008592121,0.032836354,0.028786355,-0.011345127,0.011979422,0.019648716,0.018435736,0.029220202,-0.006011134,0.01876969,-0.017748496,-0.00381045
OIP5,-0.015361375,-0.020224981,-0.03301397,-0.030273679,-0.003034447,0.013635992,-0.02519043,0.024149994,0.026767741,-0.000537978,0.05860605,-0.000968712,0.065964656
OLFML2A,-0.013198568,-0.032510605,-0.021721464,-0.007423561,-0.024077481,0.019738928,0.014523417,0.003981891,-0.046755888,0.031122381,-0.024775125,-0.01769499,-0.010889956
OR4C3,-0.025688763,0.01148076,0.015640349,-0.006034902,-0.002039183,0.021124827,0.026633125,0.002470714,0.005969374,-0.004463389,0.024865656,-0.006252403,-0.009404931
OR4E2,-0.02454016,-0.019236638,0.025089346,-0.001647417,0.009973929,-0.009411242,0.005169572,0.025182758,0.025676816,-0.009907252,0.012534047,0.013574402,-0.00912777
OR51E1,0.025441473,-0.007549436,0.022281871,0.011540661,-0.002845583,0.021753553,-0.014929703,0.019302707,-0.01384452,-0.009941108,0.01085784,0.001783773,0.005180898
ORC2,-0.022504172,-0.008504791,-0.02073688,0.037788746,-0.002030401,0.017122418,0.026725886,-0.020712802,-0.022360775,-0.000541002,-0.041253784,-0.007355663,0.009338012
OSBPL3,0.022377466,-0.006867191,0.032534317,-0.003702538,-0.034202389,-0.034043528,0.020247441,-0.0038092,-0.020722432,-0.006264197,-0.008758533,0.015919216,0.000949983
OSMR,0.027084229,-0.009356764,0.006942214,-0.000451327,-0.00321114,-0.014494071,0.015147761,-0.004250365,0.009720129,-0.017363094,0.00311557,0.00488574,0.005871761
OXA1L,-0.020695102,-0.004184671,-0.039113352,-0.028671273,0.032161693,0.003536704,0.003593563,0.003699184,-0.039945575,0.020205775,0.022196557,0.016108461,0.008667235
OXSR1,-0.021103167,-0.02889402,0.014230191,0.01252618,0.018437462,0.037314305,-0.035461844,-0.024443088,0.00782679,0.00483628,0.008775013,-0.013874188,-0.006275541
OXT,-0.020240374,-0.028168554,0.024672658,0.019700918,0.018077074,0.036543112,-0.039368115,-0.015094117,-0.005036357,0.002156907,0.010729467,-0.004881854,0.002216618
P2RX3,-0.012745686,-0.03094639,-0.021912789,0.055953281,-0.038425668,-0.025520147,-0.019201402,0.020694671,0.009193145,-0.049313109,0.040776974,-0.006556864,0.005410118
P2RX4,0.022664081,0.012742135,-0.018472643,0.006817402,-0.009268305,-0.009259285,-0.012314526,0.004378356,0.009325816,-0.071714449,0.018983875,0.00956358,0.009181822
